Concertation,Débat,Contribution collective,Nombre de participants,user-id,Age,Quartier,Contenu
"Assises pour la ville 2016","5. Les Nanterriens changent-ils ?","Réunion d'appartement","6","56e2f6190a0ec8392df2f4cf",,"Petit-Nanterre","Rencontre entre les membres de l'association A.H.C. et des voisins du quartier du Petit Nanterre. 
Les voisins constatent qu'il y a énormément de changement surtout côté habitat. 
Le débat sur ""Les Nanterriens changent"" a susciter beaucoup de questions. 
Patricia, retraité ; née à Nanterre, nous fait part des changements qu'elle a constaté que avant il y avait des échanges entre voisin mais de nos jours, elle constate que notre voisin de pallier peut décéder sans qu'on le sache.  
- Elle propose des rencontres intergénérationnelles pour faciliter le dialogue. 
- Un habitant d'un immeuble et un élu aillent  à la rencontre de résidents.  
L'arrivée de nouveaux habitants est une opportunité pour la ville car chacun peut apporter son savoir faire. 
Mais, nous constatons que ces nouveaux arrivants au Petit Nanterre ne restent pas longtemps. 
Les propositions:
 - Organisation des cérémonies  d'accueil pour les nouveaux arrivants et une fiche numérique de premier contact à la Mairie."
"Assises pour la ville 2016","5. Les Nanterriens changent-ils ?","",,"570bd4e5c023d07a1d1b8b21","60-64 ans","Parc Sud","Rien de fatal à la paupérisation du quartier Parc Sud, pourtant bien réelle. Je regrette très fort que les difficultés réelles vécues par la majorité de la population du quartier amène des réactions racistes, xénophobes. La Ville a un rôle important à jouer afin que solidarité, la mixité sociale redeviennent des valeurs positives pour un maximum d'habitants. Mais est-ce seulement en démolissant certains logements pour en construire d'autres que cela?"
"Assises pour la ville 2016","5. Les Nanterriens changent-ils ?","",,"56ec41888b36510a51ad4488",,,"Une habitante souhiate dire qu'elle a besoin d'associations pour les femmes, avec des échanges entre femmes notamment pour contrebalancer l'individualisme"
"Assises pour la ville 2016","6. La nouvelle intercommunalité, la Métropole du Grand Paris… qu’est ce qui change pour Nanterre ?","","17","56f04a5e70d796ee13bd161f","30-34 ans","Petit-Nanterre","Bonjour,

La loi SRU impose un minimum de 25% de logements sociaux. La ville de Nanterre au dernier recensement comporte 55% de logements sociaux et ce chiffre augmente encore !! (+ 2% entre 2012 et 2013). Ce chiffre est une moyenne sur toute la ville, mais il y'a des quartiers comme celui du Petit-Nanterre dont la part de logements sociaux dépasse les 70% !!!! Nous souhaitons de la MIXITE SOCIAL et de la diversité, la part de logements sociaux est beaucoup trop importante. Il faudrait construire surtout dans le quartier du petit-Nanterre des logements résidentiels privatifs.
Cordialement,"
"Assises pour la ville 2016","6. La nouvelle intercommunalité, la Métropole du Grand Paris… qu’est ce qui change pour Nanterre ?","Réunion d’appartement Quartier centre Jeudi 10 mars 2016 : le logement","8","56ec41888b36510a51ad4488",,,"Question de Juliana et Amandine: la mixité marche-t-elle dans les nouveaux logements? 
Dans tous les nouveaux quartiers, il y a des logements sociaux. Si on ne les construit plus, on interdit à toute une partie de la population de vivre dans certains quartiers neufs. 
Amandine se demande si justement, ces personnes vont rester à long terme dans ces logements? Vu que les loyers augmentent, les gens vont- ils rester? Comment faire pour stabiliser les prix de vente des appartements?
C'est la même question que sur les jardins partagés: il faut qu'on soit attentifs à ce qu'il y ait des lieux de rencontres. Nanterre préfigure ce que sera la métropole du grand Paris de demain. 
Comment faire pour que les artistes accèdent à la propriété? C’est aussi une autre forme de mixité, aider les artistes à vivre avec les autres ! Emma va regarder comment faire de la mixité avec accession à la propriété et artistes dans un logement."
"Assises pour la ville 2016","6. La nouvelle intercommunalité, la Métropole du Grand Paris… qu’est ce qui change pour Nanterre ?","",,"56fa958770d796ee13bd1784","45-49 ans","Parc Sud","On constate le manque de mixité dans certains quartiers de Nanterre et plus particulièrement le Parc Sud. Avec 97% de logements sociaux, un taux de chômage au-dessus de la moyenne nationale, un taux de pauvreté au-dessus de la moyenne nationale et un niveau scolaire catastrophique. Des quartiers et des nanterriens de plus en plus pauvres dans une ville riche... Une ségrégation spatiale et ethnique qui a tendance à s'accélérer et s'amplifier. Il y a deux Nanterre, le Nanterre paisible et l'autre à problème et concentration de misère (incivilité, insécurité, pauvreté, etc...). Nanterre se ""saint deniise"", ainsi que sa population... Il faut limiter les logements sociaux et revoir l'attribution de ceux-ci. Quelles personnes ayant le choix ira vivre dans ces quartiers? Souhaitant qu'il ne soit pas trop tard pour inverser cette ghettoïsation !"
"Assises pour la ville 2016","6. La nouvelle intercommunalité, la Métropole du Grand Paris… qu’est ce qui change pour Nanterre ?","Collectif riverains Joliot Curieollectif riverains Joliot Curie","5","570fc377c023d07a1d1b8bc2",,,"Nanterre n'a pas été écouté par l’État (Périmètre de l' EPT)
Manque de démocratie vis à vis des habitants.
L'attribution des logements ne sera plus maîtrisée par la ville.
Qui va finacer l'entretien des espaces extérieurs de l'OMHLM ? La ville ? Inquiétude"
"Assises pour la ville 2016","6. La nouvelle intercommunalité, la Métropole du Grand Paris… qu’est ce qui change pour Nanterre ?","",,"56ec41888b36510a51ad4488",,,"Un habitant rencontré par l'équipe des Assises dit : "" [j'ai des] inquiétudes sur le projet du Grand Paris, l'autonomie des Maires, orientations, budget, ...."
"Assises pour la ville 2016","7. Le monde change autour de nous – comment voit-on ce monde qui change depuis Nanterre ?","",,"56ec41888b36510a51ad4488",,,"Une habitante du chemin de l'île : ""S'inspirer davantage de ce qui se fait de mieux en France et à l'étranger en matière d'écologie, de constructions ""vertes"", plus de bus ou de trams pour limiter l'usage de la voiture individuelle."
"Assises pour la ville 2016","7. Le monde change autour de nous – comment voit-on ce monde qui change depuis Nanterre ?","",,"56ec41888b36510a51ad4488",,,"A l'Agora l'équipe a demandé à un usager ""Quels changements souhaitez-vous pour demain pour vous et votre ville ?"". Il répond : ""Que davantage de logements aux loyers abordables soient construits et de veiller à la lutte contre la ghettoïsation en encourageant la mixité aussi bien dans les immeubles, les quartiers, les écoles...etc."""
"Assises pour la ville 2016","7. Le monde change autour de nous – comment voit-on ce monde qui change depuis Nanterre ?","",,"56ec41888b36510a51ad4488",,,"Une habitante du chemin de l'île :""La mise en place d'une école bilingue ouverte sur le monde serait bien """
"Assises pour la ville 2016","7. Le monde change autour de nous – comment voit-on ce monde qui change depuis Nanterre ?","Construire la Paix mondiale, c’est possible ! Comment y parvenir ? Quelles actions mener à Nanterre, avec vous ?","6","56f2c23e70d796ee13bd16f4","55-59 ans","La Boule Champs-Pierreux","La représentante du Mouvement de la Paix rappelle que le collectif pour la Paix regroupe associations, organisations nanterriennes, centres sociaux et est ouvert à tous les Nanterriens pour dire « Non à la guerre ». Une de nos réflexions porte sur « la guerre est partout, pourquoi ? ». Notre pays vit aujourd’hui dans un climat d’anxiété, voire de peur. Les grands médias de la pensée unique entretiennent cette atmosphère qui engendre le repli identitaire, la xénophobie et le racisme. Le Mouvement de la Paix, au niveau national, ne cesse d’intervenir auprès du gouvernement français, de la commission européenne et de l’O .N.U. pour mettre fin aux politiques guerrières et agir pour la justice, le droit des peuples, le respect de la vie et de la dignité des êtres humains, pour que les sommes colossales dépensées pour alimenter la haine, la violence et la guerre soient consacrées à la Paix. 

Catherine Dessane de l’Associations France Palestine Solidarité rappelle : «L'Association France Palestine Nanterre partage l'objectif de cet atelier pour la Paix, dans le cadre des Assises. Car, si Nanterre change, ce changement ne peut se faire sans ouverture sur le monde, sans soutien aux peuples opprimés, sans solidarité avec les peuples qui résistent pour leurs droits, pour la justice, pour la paix. Evidemment, en écrivant cela nous pensons particulièrement au peuple palestinien qui lutte depuis des décennies contre une colonisation illégale et le déni de sa souveraineté sur son territoire. »

Le représentant de l’Union locale CGT fait part de la déclaration commune de la CGT et du Mouvement de la Paix, au niveau national, suite au séminaire du samedi 30 janvier de réflexion sur « Les enjeux de la paix dans le monde aujourd’hui ». Le mouvement pacifiste et le mouvement syndical ont de solides traditions de luttes communes qui se sont forgées au cours du temps dans l’action en faveur de la paix du désarmement, du droit des peuples, pour l’élimination des armes atomiques. Un quatre pages fort intéressant est disponible. 

Pour une participante, les guerres ne sont pas des guerres de religion mais bien des guerres de pouvoir économique, de pays sur d’autres pays, des pays sur les peuples. La colonisation est toujours d’actualité, sous d’autres formes et l’aliénation des peuples aussi. C’est de cette spirale infernale qu’il est important de sortir en créant des solidarités entre les peuples du monde entier e, surtout, en pointant clairement les responsables des guerres : les pays producteurs d’armes, le capitalisme et la mondialisation financière et économique. 

Pour une intervenante, la troisième guerre mondiale a commencé, elle est sociale et économique. En France, des milliers de personnes meurent du chômage, de conditions de vie indignes. Il est urgent de créer un large mouvement en France pour que soient mis en œuvre les huit axes de la culture de la Paix, adoptée par les pays membres de l’ONU pour construire un monde de Paix : 

1-renforcer une culture de la paix par l’éducation

2-promouvoir le développement économique et social durable par la réduction des inégalités économiques et sociales

 3- promouvoir le respect des droits de l’homme 

4- assurer l’égalité entre les femmes et les hommes 

5- favoriser la participation démocratique pour la réalisation et le maintien de la paix 

6- développer compréhension, tolérance et solidarité

7- soutenir la communication participative, la libre circulation de l’information et des connaissances 

8- désarmement, élimination de la production et du trafic illicite d’armes.

Propositions :
	◦	que la Ville de Nanterre, ville de Paix soit porteuse de ces axes dans les quartiers. Le site de la Ville pourrait créer une rubrique « Nanterre, Ville de Paix » qui peut être affiché aux entrées des quartiers.
	◦	que la Ville de Nanterre, ville de Paix soutienne les actions du collectif pour la Paix afin que les Nanterriennes et Nanterriens enfants, jeunes et adultes participent largement aux actions en faveur de la Paix : désarmement nucléaire, « Non à la guerre »."
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","Atelier contributif 9 mars 2016 à Electrolab","40","56e142c70a0ec8392df2f475","40-44 ans","Centre","http://radioagora-nanterre.fr/broadcast/4443-Quels-equipements-innovants-pour-Nanterre-
Ecoutez la synthèse des débats des trois ateliers contributifs organisés par Electrolab le 9 mars dernier dans le cadre des assises pour la ville Nanterre change avec vous ! et réagissez !
Idée générale partagée : Créer les conditions pour faire émerger des idées pertinentes d'innovation partagées par tous.
La fibre à Nanterre pour tous : idée de créer un site administré par une association (tiers neutre) pour déclarer son intérêt pour la fibre et ainsi faire pression sur les opérateurs pour fibrer Nanterre puisqu'il ne s'agit pas d'une compétence communale. 
Ville connectée ou ville intelligente : Nécessité d'interfaces accessibles par tous, développeurs et citoyens, pour accéder à des données publiques ouvertes et développer des applications pour mieux vivre la ville ensemble. Idée de mise en place d'un réseau pour la collecte. Idée forte d'un Internet des territoires: se servir de ces outils à une échelle hyper locale et questionner le rôle de la collectivité pour faciliter l'émergence d'un internet citoyen à l'heure des opportunités technologiques.
La question d'un Hub de l'innovation à Nanterre: Quel maillage ? Quelle structure ? Quels ingrédients ? Quels pilotage ? pour générer l'innovation et construire l'avant garde, peser dans la Métropole."
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","[Electrolab - 09 mars] Pour une politique municipale de la donnée","8","56cd5e4367cb061000b2d562","25-29 ans","Centre","Si un secteur économique connaît une forte croissance, c’est  bien celui de l’économie de la donnée.  Or la donnée territoriale représente un gisement de talents et de ressources à valoriser. En effet, une ville possède des données dont les grands groupes comme Google, Amazon ou Facebook rêveraient. Il faut trouver un moyen de libérer ces données et de les mettre au service de l’intérêt général.

L’identification des informations collectées ou produites par la ville est complexe, il est néanmoins nécessaire de comprendre quelles données peuvent intéresser des tiers. Ainsi la question de la donnée devrait être abordée de façon collaborative, les services municipaux producteurs de données, au delà de leur usage professionnel, n’ont pas forcément conscience de la large palette de réutilisations que pourraient en faire les ONG, start-ups, voire d’autres services publics…

Il est nécessaire d’ouvrir un processus ouvert de diagnostic de la donnée à l’échelle de la ville et d’ouvrir un grand débat local sur la donnée. Un participant à notre atelier a même suggéré de prendre un arrêté municipal régissant l’utilisation de la donnée sur le territoire.

Néanmoins, la collecte de données sur le territoire n’est pas seulement l’apanage des services municipaux : il est nécessaire de faciliter la collecte et la transmission de données d’utilité publique par les citoyens et les associations. Les données collectées par la société civile, articulées avec les données institutionnelles peuvent être des ressources utiles à l’action publique et sources de changements."
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","Questionnaire auprès des habitants du quartier du parc","14","56e195c20a0ec8392df2f4ac",,,"Nous avons commencé une enquête auprès des habitants du quartier du Parc sur la place occupée par le numérique, et ce, sous la forme d’un questionnaire comprenant les questionnements suivants :
-	Qu’est-ce que le numérique a changé dans la vie des habitants ?
-	Le numérique a-t-il facilité les échanges avec la ville de Nanterre et l’accès à ses services ? De quelle manière ?
-	Quelles sont les difficultés liées au numérique en termes d’usage personnel et d’usage professionnel et administratif ?
-	De quelles connaissances les habitants ont-ils besoin pour parer à ces difficultés ?

Selon les premiers résultats de cette enquête, le numérique permet de gagner du temps ; de chercher plus facilement les lieux de travail ; de consulter des offres d’emploi ; d’accéder à sa boîte mails ; de s’actualiser sur le site de Pôle Emploi et facilite les rencontres avec les directions, Pôle Emploi, les endroits sociaux, les lieux administratifs…
Le numérique change beaucoup de choses. Nous citons : « par exemple, on peut payer/imprimer les factures sur l'ordinateur/téléphone, imprimer les documents administratifs (document pour avoir la nationalité par exemple). Si j'ai besoin d'un renseignement, je vais sur internet (tablette, téléphone, PC). Au lieu de me déplacer, je vais sur internet. Je vais sur des applications pour communiquer gratuitement avec amis/famille qui sont à l'étranger. »
Néanmoins, le numérique peut à la fois faciliter et complexifier certaines démarches et la communication.

Pour les habitants, le numérique a facilité les échanges avec la ville de Nanterre et l’accès à ses services. L’exemple donnée dans ces premiers résultats d’enquête est le suivant : l’accès aux différentes associations, notamment culturelles, est possible directement par Internet grâce à l'ordinateur ou au téléphone. Nous citons : « Des fois je recherche des adresses sur le site de la ville de Nanterre pour pouvoir me déplacer. »

Comme énoncé plus haut, le numérique permet de faciliter certaines démarches mais peut aussi à contrario les complexifier.
Nous citons, toujours via les réponses récoltées : « Des fois il y a des trucs que je ne comprends pas. Par exemple, pour imprimer, je n'y arrive pas, pour faire une recherche, je n'y arrive pas. Des fois, c'est ma fille qui m'aide un peu car je ne comprends pas beaucoup les applications, pour entrer dans le bon logiciel par exemple. » ; « Je ne connais pas bien ce que signifie "" numérique "". » ; « Je suis très lent à chercher les offres d'emploi, les adresses. C’est difficile pour regarder mon compte bancaire, une réponse administrative de la CAF, la mairie, la C.M.U., etc. » ; « Je ne connais rien en numérique. » ; « Pour la recherche d'emploi, j'ai quelques difficultés à trouver des sites qui proposent des offres adaptées. »
Parallèlement, d’autres réponses indiquent une relative autonomie des personnes à l’utilisation du numérique : « Pour les recherches d'emploi, ça va : je vais sur "" bébé-nounou "" voir les offres d'emploi. » ; « Aucun problème pour l'instant. » ; « Je n'ai pas vraiment de difficultés pour les démarches administratives. » ; « Je n'ai pas besoin d'avoir plus de connaissances, grâce à mes études, j'ai beaucoup de connaissances en informatique pour tous les logiciels du pack Office et internet. »

Les difficultés liées au numérique varient selon les personnes et paraissent être de l’ordre du « savoir-faire ». Certains habitants ciblent difficilement leurs difficultés attachées aux nouvelles technologies, visiblement dues à un manque de connaissances dans l’utilisation du numérique. Nous citons les besoins évoqués par quelques habitants : « J'aimerais avoir plus de connaissances en informatique pour être plus à l'aise et l'utiliser chez moi. » ; « Pour chercher un emploi, envoyer une demande. » ; « Une formation pour comprendre comment ça fonctionne, surtout quand on est malade ou pour résoudre les problèmes. » ; « Avoir des rappels sur l’utilisation de Word »."
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","[Electrolab - 09 mars] Une ville plus intelligente grâce aux objets connectés","8","56cd5e4367cb061000b2d562","25-29 ans","Centre","Les objects connectés dans l’espace public peuvent s’avérer être des contre-pouvoirs aux grands groupes monétisant des données privées (de géolocalisation par exemple), a noté un habitant travaillant sur un projet de fontaine connectée, membre du hackerspace [Electrolab](www.electrolab.fr). Dans ce cas les données sont générées directement dans l’espace public en tant que bien communs, et non plus à travers le filtre des smartphone produisant des données propriétaires. 

Avoir des objets connectés, c'est éviter l'asymétrie d'information subie par les citoyens face aux grandes entreprises productrices de données. Un groupe de BTP gérant des parkings et mettant en temps réel ses données à disposition de Google Map permet aux usagers de trouver les places de parking libres facilement. Quid des places gratuites, des parkings municipaux et autres ? Une collecte de ces informations serait d'utilité publique.

L'association [Rueil Digital](http://www.meetup.com/fr-FR/Rueil-Digital/), présente lors de cette table ronde, a évoqué l'idée de lampadaires connectés qui pourraient remplir cette fonction - parmi d'autres (LiFi, données de pollution, etc..). Ce projet de lampadaire intelligent a été discuté dans le cadre de rendez-vous régulier autour du [Mooc Smart City
](https://www.fun-mooc.fr/courses/inria/41009/session01/about) réunis à l'EPT Paris Ouest La Défense à Nanterre ainsi qu'à l'Agora."
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","",,"56fbdced0672f89b510d8920","45-49 ans","Plateau Mont-Valérien","Un numérique incontournable pour nous faciliter la vie au quotidien ? 

Certes, certes, mais en plus des personnes qui ont des difficultés liées au maniement de ces nouveaux outils (et ce n’est pas uniquement lié à l’âge ou à une catégorie sociale, certains peuvent aussi n’avoir pas forcément les gênes logarithmiques) , il faudrait ajouter les 2-3% de la population (française déclarée, ce qui en zone urbaine, à fortiori à Nanterre donc, fait souvent beaucoup beaucoup plus – quant aux animaux et plantes, on n’a pas les chiffres) qui sont électro-sensibles et pour qui le numérique est donc au quotidien tout sauf un facilitateur de vie.

Outre cette question de santé, il y aurait également à engager une réflexion sur la définition des contours à fixer au numérique pour ne pas risquer dans un futur proche d’aller à la dictature de la connexion (cet autre potentiel ultra-consumérisme, de temps, d’argent, d’énergie, d’identité…), comme on irait à la mer (pour y nager comme pour s’y noyer).

Enfin pour un exemple concret et d’actualité de produit connecté qui concerne tout le monde, il y aurait à réfléchir sur la pertinence ou non d’installation dans nos logements de ces nouveaux compteurs de gaz (gazpar) et d’électricité (linky) que la publicité nous dit être « intelligents » ? 
Car au vu de la littérature qu’on trouve sur le sujet, non seulement d’être déjà semble-t-il techniquement quasi-dépassés, ils atteindraient à notre santé (les radiofréquences CPL qu’ils généreraient étant classées « potentiellement cancérigènes »), à notre pouvoir d’achat (avec des hausses de consommation constatée et de tarifs prévisibles) et à notre vie privée (les données recueillies pouvant éventuellement être utilisées à des fins commerciales, de surveillance, et/ou de remise en cause des libertés publiques)."
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","",,"56fbdced0672f89b510d8920","45-49 ans","Plateau Mont-Valérien","Pour que le numérique soit par ailleurs une vraie valeur ajoutée, non seulement à notre monde moderne, mais aussi et surtout plus spécifiquement à notre vie ici et maintenant de tous les jours, Il faudrait :

- (Re)penser la relation de l'informatique à l'emploi. Avec notamment les questions des emplois supprimés ici et là (en poste, en banque, en supermarché, en agence de voyage, en administrations publiques...) et de ""l'ubérisation"" (avec ce que ça peut comporter comme amoindrissement de la protection des droits des personnes employées).

- Penser des outils qui consomment moins d'énergie. Avec notamment la question des data centers qui sont de vraies usines électriques.

-  Penser enfin des outils qui créeraient et du vrai lien social (on n'appelle plus, on ne se déplace plus, on textote, on twittote, on facebotte, on surflotte... ) et de la réflexion (plutôt qu'à voir demain peut être le seul règne du ""like"", ce j'aime/je suis comme, qui rassemblerait tout autant qu'il pourrait diviser si on se laissait aller à nos seules émotions)."
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","",,"56fa958770d796ee13bd1784","45-49 ans","Parc Sud","Isabelle Dzz a tout à fait raison de se préoccuper d'un sujet important et néfaste pour notre santé et celle de notre famille.
http://lesmoutonsenrages.fr/2015/05/22/linky-bulletin-n-18-du-criirem-sur-les-ondes-electromagnetiques/"
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","",,"570cc45bc023d07a1d1b8b50",,,"Nanterre étant une grande ville, je suis étonné de voir ou de percevoir que la ville a été fibré sans volonté de péréquation entre les immeubles <12 logements et les immeubles >= 12 logements. Je comprend l'intérêt pour les sociétés installatrices : coût infiniment moindre par prise installée,  par contre je ne comprend pas la logique municipale qui devrait être dans une volonté de démocratisation de la fibre pour tous les habitants et pas seulement 60% d'entres eux.
En bref, la mairie a t elle une volonté de combler ce déficit démocratique de l'accès au très haut débit, qu'elle définie elle même comme ""bientôt indispensable"" ? Et quels sont les moyens utilisés pour aller à l'encontre de la volonté économique (légitime) des opérateurs installateurs ?"
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","",,"56ec41888b36510a51ad4488",,,"Un habitant du chemin de l'île dit : ""il faut améliorer les écoles et notamment avec le numérique, pas tout numpétique mais que les enfants aprennent ce langage avec un sens critique"""
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","Petit déjeuner citoyen - quartier République","7","56dffe8c0a0ec8392df2f424",,,"Une habitante a participé à la votation électronique mise en place dans le cadre du renouvellement des jeux pour enfants du Parc des Anciennes Mairies, elle estime qu’il s’agit d’une bonne initiative qui doit être généralisée à d’autres sujets. 

Une habitante précise que la fibre optique ne sera pas installée sur le secteur Anatole France (d'autre secteurs sont impactés notamment le Mont Valérien) ; pourquoi cette inégalité de traitement ?
 
Concernant le développement de prestations administrative par voie numérique, la Mairie a créé  le compte unique qui permet notamment de payer en ligne et d'accéder à son dossier administratif sur certains sujets. Cela va dans le bon sens de simplifier l’accès aux procédures administratives, il faut continuer à développer d’autres services sur ce modèle et éviter les déplacements inutiles des habitants."
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","",,"570e4a6fc023d07a1d1b8bb9","70-74 ans","Université","Le projet « PTCE Nanterre 3.0 » de Pôle territorial de coopération économique autour de l’université s’inscrit dans une stratégie collective de solidarité sociale locale/globale, dans la révolution numérique et la transition écologique. Il est proposé par le Living lab Usages Socio-Technologiques, Innovation et Coopération (LUSTIC) avec l’appui de l’Institut des systèmes complexes de Paris-Ile-de-France (ISC-PIF). Il concerne tout d’abord les acteurs les plus dynamiques et solidaires des entreprises de l’Economie sociale et solidaire (ESS), des associations ou des fondations de toutes natures. Il s’adresse aussi à toutes les bonnes volontés dans les entreprises classiques ou innovantes, les institutions éducatives, universitaires et scientifiques, les collectivités territoriales et les administrations publiques. Il a pour principaux objectifs, notamment, de :
-	Répondre localement aux retards et aux besoins émergents en services digitaux mutualisés et en intelligence artificielle pour toutes les formes nouvelles  de solidarité territoriale, de travail collaboratif en réseau et de gestion d’objets connectées face aux enjeux multiples d’adaptation aux changements globaux, technologiques, climatiques ou autres, notamment aux transitions numérique, énergétique et écologiques ; 
-	Développer une plate-forme coopérative de ressources en ligne accessible sur tous supports et offrant les outils les plus avancés de type « Web 3.0 sémantique  » pour intensifier localement l’accompagnement individuel et collectif, culturel, éducatif et scientifique, des adaptations aux grandes évolutions, sociétales, technologiques ou économiques, dans une conscience sociale et une pratique environnementaliste;
-	Expérimenter l’implantation et l’usage d’un premier démonstrateur fonctionnel d’écosystème socio-numérique, territorial et thématique en vue de sa diffusion ultérieure sur d’autres lieux  toutes les échelles régionales, nationales et internationales pour le renforcement des initiatives citoyennes, des entreprises  d’utilité sociale, des coopérations d’intérêt collectif et des solidarités inter régionales ou internationales ;
-	Mobiliser les acteurs de l’ESS et les entreprises intéressées à coopérer au projet avec leurs compétences pour coproduire de multiples formes d’innovation scientifique, technique, pédagogique et socio-économique à tous les niveaux : infrastructures logicielle, usages personnels, interfaces Homme-Machine, interactions et collaborations, modélisation et simulation, certification et qualification, débat et décision … ;
-	Dynamiser les potentiels de développement d’activités économiques et sociales locales non lucratives, immatérielles ou hors marché avec les outils numériques permettant d’injecter massivement et de gérer correctement des liquidités nouvelles dites imparfaitement « monnaies » citoyennes, locales  ou complémentaires sous forme de comptes d’e-crédits intégrant banque de temps, financement solidaire etc. ; 
-	Contribuer à terme à la co-construction d’une nouvelle socio-écologie coopérative digitale valorisant les potentiels de participation des acteurs de la société civile autour des nouveaux outils et usages du numérique dans tous les domaines de la recherche, de la formation, de la production et de la consommation pour renforcer et renouveler les fondements de la citoyenneté et de la démocratie en même temps que la compétitivité des organisations et  la solidarité des territoires."
"Assises pour la ville 2016","8. La ville digitale : comment le numérique change et changera Nanterre ?","Contributions récoltées pendant les Assises entre le 7 mars et le 15 avril 2016","9","56ec41888b36510a51ad4488",,,"- Le wifi pour tous
- Beaucoup de choses faites du côté numérique
- Développer les services numériques
- Apporter la fibre optique plus vite
- Investir dans la digital/numérique surtout dans les écoles et centres de loisirs
- La Caf, les banques, la Préfecture, la mairie doivent faciliter les démarches administratives, autant sur internet qu'avec un accueil physique, beaucoup de personnes ne savent pas servir d'internet ou les sites sont mal fait et on a du mal à faire valoir nos droits.
- Infrastructures télécom, toujours pas la fibre ! alors que nous sommes proches de La Défense
- Des salles de jeux vidéo pour jouer avec les autres et pas tout seul à la maison
- Envoyer des messages à tous les habitats sur ce qui se passe à Nanterre"
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","Réunion d’appartement Quartier centre Jeudi 10 mars 2016 : Les finances","8","56ec41888b36510a51ad4488",,,"Emma: « À l'échelle d'une ville est-il possible de créer des sociétés économiques pour vendre de l'électricité ou du chauffage? »
Sur la question de la production d'énergie, le maire rappelle qu’on peut produire de l'énergie sur notre territoire, qu’on a d’ailleurs créé des réseaux de chaleur à partir des égouts ou du bois, ou encore l’école à énergie positive Sayad par exemple. La ville est engagée et il y a certainement des choses plus spectaculaires à faire (couvrir l'autoroute de panneaux photovoltaïques par ex). 

Le Maire montre justement que « toute la question des baisses de financement ce sont les arbitrages qu'il faut faire : développer les énergies ou non ? Que doit-on privilégier ? C’est difficile d’arbitrer »."
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","",,"56ec41888b36510a51ad4488",,,"A l'Agora l'équipe dédiée a demandé à un usager ""Selon vous, quelles sont les actions prioritaires que la ville doit mener ?"". Il répond : ""Débloquer les horaires des maisons de la culture : L'Agora, bibliothèques, la maison de la musique, évidement sans compter avec le tassement des finances publiques."""
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","",,"56fbdced0672f89b510d8920","45-49 ans","Plateau Mont-Valérien","c'est déjà en cours, mais plus encore développer l'économie collaborative"
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","",,"56ec41888b36510a51ad4488",,,"Un habitant du centre qui a laisse sa contribution sous format papier : 
""il y a un potentiel important d'activité autour de la valorisation des espaces vides et des espaces verts. Vers une activité productive (fruits, légumes, aromates) et permettant la formation et l'insertion des jeuens et des chômeurs. Il conviendrait de définir des objectifs clairs et les moyens correspondants qui relèvent plus d'une coordination transversale que de moyens financiers."""
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","",,"56ec41888b36510a51ad4488",,,"Une habitante a laissé sa contribution : "" Sauvegarder la diversité des services dans l'hôpital de Nanterre. Ne pas oublier que Nanterre a plus de 90 000 habitants, qu'il y a pénurie de médecins, que Paris et ses environs nous envoie des personnes précaires, que de lourds investissements ont été faits, etc."""
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","",,"56ec41888b36510a51ad4488",,,"Un habitant du chemin de l'île : ""il faudrait faire venir des animaux pour brouter les herbes à la place des tondeuses."""
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","",,"56fbdced0672f89b510d8920","45-49 ans","Plateau Mont-Valérien","il faudrait qu'il y ait plus d'associations... entre les associations : des projets en commun pourraient être menés, la mutualisation des idées, des moyens humains, des moyens logistiques... pouvant avoir des effets démultiplicateurs."
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","Collectif riverains Joliot Curie","5","570fc377c023d07a1d1b8bc2",,,"Inquiétude sur les baisses de finances de Nanterre.
Les habitants ne sont pas satisfaits de la nouvelle intercommunalité: manque de démocratie ! décision imposée par l'état?
Pour maintenir un bon niveau de prestations, faudra t-il augmenter les impôts locaux ?"
